date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:21:06	107105/107105	---M--	200	added ('OK')	image/png	etag:%221a261-656a506c-23733f;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/tech/8.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/tech/8.png	(from https://solverwp.com/demo/html/nextpage/cat-tech.html)
20:21:07	108450/108450	---M--	200	added ('OK')	image/png	etag:%221a7a2-656a506c-237340;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/tech/9.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/tech/9.png	(from https://solverwp.com/demo/html/nextpage/cat-tech.html)
20:21:08	155144/155144	---M--	200	added ('OK')	image/png	etag:%2225e08-656a506c-23732e;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/sports/1.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/sports/1.png	(from https://solverwp.com/demo/html/nextpage/cat-sports.html)
20:21:10	192972/192972	---M--	200	added ('OK')	image/png	etag:%222f1cc-656a506c-23732f;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/sports/2.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/sports/2.png	(from https://solverwp.com/demo/html/nextpage/cat-sports.html)
20:21:11	165555/165555	---M--	200	added ('OK')	image/png	etag:%22286b3-656a506c-237330;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/sports/3.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/sports/3.png	(from https://solverwp.com/demo/html/nextpage/cat-sports.html)
20:21:12	142118/142118	---M--	200	added ('OK')	image/png	etag:%2222b26-656a506c-237331;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/sports/4.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/sports/4.png	(from https://solverwp.com/demo/html/nextpage/cat-sports.html)
20:21:14	182025/182025	---M--	200	added ('OK')	image/png	etag:%222c709-656a506c-237332;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/sports/5.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/sports/5.png	(from https://solverwp.com/demo/html/nextpage/cat-sports.html)
20:21:15	219741/219741	---M--	200	added ('OK')	image/png	etag:%2235a5d-656a506c-237333;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/sports/6.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/sports/6.png	(from https://solverwp.com/demo/html/nextpage/cat-sports.html)
20:21:15	101306/101306	---M--	200	added ('OK')	image/png	etag:%2218bba-656a506c-237334;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/sports/7.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/sports/7.png	(from https://solverwp.com/demo/html/nextpage/cat-sports.html)
20:21:17	200801/200801	---M--	200	added ('OK')	image/png	etag:%2231061-656a506c-237335;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/sports/8.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/sports/8.png	(from https://solverwp.com/demo/html/nextpage/cat-sports.html)
20:21:18	168949/168949	---M--	200	added ('OK')	image/png	etag:%22293f5-656a506c-237336;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/sports/9.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/sports/9.png	(from https://solverwp.com/demo/html/nextpage/cat-sports.html)
20:21:19	207155/207155	---M--	200	added ('OK')	image/png	etag:%2232933-656a506c-2372e0;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/lifestyle/1.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/lifestyle/1.png	(from https://solverwp.com/demo/html/nextpage/cat-lifestyle.html)
20:21:20	212308/212308	---M--	200	added ('OK')	image/png	etag:%2233d54-656a506c-2372e1;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/lifestyle/2.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/lifestyle/2.png	(from https://solverwp.com/demo/html/nextpage/cat-lifestyle.html)
20:21:21	202572/202572	---M--	200	added ('OK')	image/png	etag:%223174c-656a506c-2372e2;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/lifestyle/3.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/lifestyle/3.png	(from https://solverwp.com/demo/html/nextpage/cat-lifestyle.html)
20:21:22	152072/152072	---M--	200	added ('OK')	image/png	etag:%2225208-656a506c-2372e3;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/lifestyle/4.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/lifestyle/4.png	(from https://solverwp.com/demo/html/nextpage/cat-lifestyle.html)
20:21:23	188998/188998	---M--	200	added ('OK')	image/png	etag:%222e246-656a506c-2372e4;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/lifestyle/5.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/lifestyle/5.png	(from https://solverwp.com/demo/html/nextpage/cat-lifestyle.html)
20:21:24	150538/150538	---M--	200	added ('OK')	image/png	etag:%2224c0a-656a506c-2372e5;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/lifestyle/6.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/lifestyle/6.png	(from https://solverwp.com/demo/html/nextpage/cat-lifestyle.html)
20:21:26	156806/156806	---M--	200	added ('OK')	image/png	etag:%2226486-656a506c-2372e6;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/lifestyle/7.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/lifestyle/7.png	(from https://solverwp.com/demo/html/nextpage/cat-lifestyle.html)
20:21:26	140422/140422	---M--	200	added ('OK')	image/png	etag:%2222486-656a506c-2372e7;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/lifestyle/8.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/lifestyle/8.png	(from https://solverwp.com/demo/html/nextpage/cat-lifestyle.html)
20:21:27	143669/143669	---M--	200	added ('OK')	image/png	etag:%2223135-656a506c-2372e8;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/lifestyle/9.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/lifestyle/9.png	(from https://solverwp.com/demo/html/nextpage/cat-lifestyle.html)
20:21:29	105036/105036	---M--	200	added ('OK')	image/png	etag:%2219a4c-656a506c-2372b0;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/fashion/1.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/fashion/1.png	(from https://solverwp.com/demo/html/nextpage/cat-fashion.html)
20:21:30	123127/123127	---M--	200	added ('OK')	image/png	etag:%221e0f7-656a506c-2372b1;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/fashion/2.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/fashion/2.png	(from https://solverwp.com/demo/html/nextpage/cat-fashion.html)
20:21:31	162317/162317	---M--	200	added ('OK')	image/png	etag:%2227a0d-656a506c-2372b2;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/fashion/3.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/fashion/3.png	(from https://solverwp.com/demo/html/nextpage/cat-fashion.html)
20:21:32	159706/159706	---M--	200	added ('OK')	image/png	etag:%2226fda-656a506c-2372b3;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/fashion/4.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/fashion/4.png	(from https://solverwp.com/demo/html/nextpage/cat-fashion.html)
20:21:33	153864/153864	---M--	200	added ('OK')	image/png	etag:%2225908-656a506c-2372b4;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/fashion/5.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/fashion/5.png	(from https://solverwp.com/demo/html/nextpage/cat-fashion.html)
20:21:34	88360/88360	---M--	200	added ('OK')	image/png	etag:%2215928-656a506c-2372b5;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/fashion/6.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/fashion/6.png	(from https://solverwp.com/demo/html/nextpage/cat-fashion.html)
20:21:35	136101/136101	---M--	200	added ('OK')	image/png	etag:%22213a5-656a506c-2372b6;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/fashion/7.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/fashion/7.png	(from https://solverwp.com/demo/html/nextpage/cat-fashion.html)
20:21:37	153823/153823	---M--	200	added ('OK')	image/png	etag:%22258df-656a506c-2372b7;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/fashion/8.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/fashion/8.png	(from https://solverwp.com/demo/html/nextpage/cat-fashion.html)
20:21:37	199148/199148	---M--	200	added ('OK')	image/png	etag:%22309ec-656a506c-2372b8;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/fashion/9.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/fashion/9.png	(from https://solverwp.com/demo/html/nextpage/cat-fashion.html)
20:21:38	12339/12339	---M--	200	added ('OK')	image/png	etag:%223033-656a506c-2372bc;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/food/add.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/food/add.png	(from https://solverwp.com/demo/html/nextpage/cat-food.html)
20:21:40	248304/248304	---M--	200	added ('OK')	image/png	etag:%223c9f0-656a506c-23728a;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/author/4.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/author/4.png	(from https://solverwp.com/demo/html/nextpage/author.html)
20:21:41	127068/127068	---M--	200	added ('OK')	image/png	etag:%221f05c-656a506c-237311;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/post/41.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/post/41.png	(from https://solverwp.com/demo/html/nextpage/author.html)
20:21:42	153393/153393	---M--	200	added ('OK')	image/png	etag:%2225731-656a506c-237312;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/post/42.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/post/42.png	(from https://solverwp.com/demo/html/nextpage/author.html)
20:21:43	147199/147199	---M--	200	added ('OK')	image/png	etag:%2223eff-656a506c-237313;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/post/43.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/post/43.png	(from https://solverwp.com/demo/html/nextpage/author.html)
20:21:44	175895/175895	---M--	200	added ('OK')	image/png	etag:%222af17-656a506c-237314;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/post/44.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/post/44.png	(from https://solverwp.com/demo/html/nextpage/author.html)
20:21:46	487300/487300	---M--	200	added ('OK')	image/png	etag:%2276f84-656a506c-237296;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/blog/1.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/blog/1.png	(from https://solverwp.com/demo/html/nextpage/blog.html)
20:21:47	1591/1591	---M--	200	added ('OK')	image/png	etag:%22637-656a506c-237295;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/blog/01.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/blog/01.png	(from https://solverwp.com/demo/html/nextpage/blog.html)
20:21:47	855055/855055	---M--	200	added ('OK')	image/png	etag:%22d0c0f-656a506c-237297;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/blog/2.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/blog/2.png	(from https://solverwp.com/demo/html/nextpage/blog.html)
20:21:49	997459/997459	---M--	200	added ('OK')	image/png	etag:%22f3853-656a506c-237298;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/blog/3.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/blog/3.png	(from https://solverwp.com/demo/html/nextpage/blog.html)
20:21:50	1052660/1052660	---M--	200	added ('OK')	image/png	etag:%22100ff4-656a506c-237299;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/blog/4.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/blog/4.png	(from https://solverwp.com/demo/html/nextpage/blog-details.html)
20:21:51	316872/316872	---M--	200	added ('OK')	image/png	etag:%224d5c8-656a506c-23729a;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/blog/5.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/blog/5.png	(from https://solverwp.com/demo/html/nextpage/blog-details.html)
20:21:52	319972/319972	---M--	200	added ('OK')	image/png	etag:%224e1e4-656a506c-23729b;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/blog/6.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/blog/6.png	(from https://solverwp.com/demo/html/nextpage/blog-details.html)
20:21:53	927570/927570	---M--	200	added ('OK')	image/png	etag:%22e2752-656a506c-23729c;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/blog/7.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/blog/7.png	(from https://solverwp.com/demo/html/nextpage/blog-details.html)
20:21:53	39539/39539	---M--	200	added ('OK')	image/png	etag:%229a73-656a506c-237287;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/author/1.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/author/1.png	(from https://solverwp.com/demo/html/nextpage/blog-details.html)
20:21:54	26797/26797	---M--	200	added ('OK')	image/png	etag:%2268ad-656a506c-237288;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/author/2.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/author/2.png	(from https://solverwp.com/demo/html/nextpage/blog-details.html)
20:21:55	22344/22344	---M--	200	added ('OK')	image/png	etag:%225748-656a506c-237289;;;%22	https://solverwp.com/demo/html/nextpage/assets/img/author/3.png	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/assets/img/author/3.png	(from https://solverwp.com/demo/html/nextpage/blog-details.html)
20:22:26	127736/127736	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Sep%202024%2013:22:25%20GMT	https://solverwp.com/demo/html/nextpage/popper.js	C:/Users/ducth/Desktop/web/solverwp.com/demo/html/nextpage/popper.js	(from https://solverwp.com/demo/html/nextpage/assets/js/vendor.js)
